date,latitude,longitude,precipitation,wind_speed,wind_direction
20220503,35.7425,-105.2472,0.02,5.52,188.9
20220504,35.7425,-105.2472,0.04,6.25,284.6
20220609,62.3356,-155.5218,0.02,2.64,22.9
20220610,62.3356,-155.5218,0.16,1.7,13.0
20220611,62.3356,-155.5218,0.52,1.28,260.1
20220516,33.2074,-107.8999,0.0,3.3,256.3
20220517,33.2074,-107.8999,0.0,3.72,264.7
20220518,33.2074,-107.8999,0.0,3.56,270.4
20220610,62.0984,-155.4477,0.05,1.98,13.7
20220611,62.0984,-155.4477,0.91,1.43,212.5
20220612,62.0984,-155.4477,0.91,2.2,178.2
20220629,67.1049,-147.8845,0.0,2.77,287.7
20220630,67.1049,-147.8845,0.0,2.34,260.5
20220701,67.1049,-147.8845,0.09,1.49,82.3
20220608,62.3569,-155.3732,0.06,2.34,37.3
20220609,62.3569,-155.3732,0.02,2.64,22.9
20220610,62.3569,-155.3732,0.16,1.7,13.0
20220612,59.9363,-156.2633,0.65,4.24,201.8
20220613,59.9363,-156.2633,5.55,2.54,174.0
20220614,59.9363,-156.2633,1.05,1.86,107.7
20220707,64.6874,-145.99,5.35,1.42,239.2
20220708,64.6874,-145.99,0.26,0.9,186.5
20220709,64.6874,-145.99,2.49,1.05,124.6
20220610,61.1804,-159.2891,0.04,3.73,352.3
20220611,61.1804,-159.2891,0.01,2.93,292.9
20220612,61.1804,-159.2891,6.55,2.82,229.1
20220628,67.0904,-147.71,0.11,3.85,281.9
20220629,67.0904,-147.71,0.0,2.65,286.1
20220630,67.0904,-147.71,0.0,2.17,248.8
20220424,33.4178,-110.8665,0.0,3.76,10.9
20220425,33.4178,-110.8665,0.0,3.56,96.8
20220426,33.4178,-110.8665,0.0,5.47,139.9
20220215,33.8075,-96.9217,0.0,8.7,180.8
20220216,33.8075,-96.9217,1.32,9.5,184.6
20220217,33.8075,-96.9217,6.65,9.24,335.1
20220711,65.2126,-155.1489,0.01,3.28,316.1
20220712,65.2126,-155.1489,1.21,2.28,305.4
20220713,65.2126,-155.1489,0.02,2.89,305.8
20220528,38.0351,-121.9346,0.04,6.15,253.7
20220529,38.0351,-121.9346,0.0,5.13,289.0
20220530,38.0351,-121.9346,0.0,5.08,282.7
20220608,61.5399,-155.8761,0.32,2.16,14.9
20220609,61.5399,-155.8761,0.29,2.47,7.5
20220610,61.5399,-155.8761,0.05,2.2,359.5
20220518,35.6376,-105.5103,0.0,3.52,262.8
20220519,35.6376,-105.5103,0.0,6.74,271.4
20220520,35.6376,-105.5103,0.02,7.78,259.9
20220630,63.8525,-153.1443,0.13,1.4,123.2
20220701,63.8525,-153.1443,0.01,1.76,179.3
20220702,63.8525,-153.1443,0.23,1.36,246.4
20220526,33.0956,-107.9573,0.0,2.52,269.9
20220527,33.0956,-107.9573,0.0,3.46,263.4
20220528,33.0956,-107.9573,0.0,5.1,250.4
20220527,33.9948,-114.4632,0.0,4.77,186.1
20220528,33.9948,-114.4632,0.0,5.54,225.4
20220529,33.9948,-114.4632,0.0,4.61,271.7
20220711,65.1456,-154.8152,0.01,3.28,316.1
20220712,65.1456,-154.8152,1.21,2.28,305.4
20220713,65.1456,-154.8152,0.02,2.89,305.8
20220525,33.1359,-107.8749,0.19,2.96,307.2
20220526,33.1359,-107.8749,0.0,2.52,269.9
20220527,33.1359,-107.8749,0.0,3.46,263.4
20220511,36.0411,-105.4632,0.18,4.77,205.7
20220512,36.0411,-105.4632,0.1,4.96,273.6
20220513,36.0411,-105.4632,0.12,3.5,287.8
20220701,64.2664,-149.6825,0.12,1.6,253.5
20220702,64.2664,-149.6825,0.58,1.25,258.0
20220703,64.2664,-149.6825,0.43,1.04,260.5
20220709,38.8919,-112.2788,0.0,5.34,215.3
20220710,38.8919,-112.2788,0.0,3.88,159.4
20220711,38.8919,-112.2788,0.0,2.8,315.8
20220610,62.6411,-156.712,0.14,2.25,0.3
20220611,62.6411,-156.712,0.0,2.03,306.2
20220612,62.6411,-156.712,1.33,1.76,196.6
20220206,39.2484,-122.664,0.0,3.97,359.0
20220207,39.2484,-122.664,0.0,3.45,5.3
20220208,39.2484,-122.664,0.0,4.44,358.7
20220302,32.8228,-82.2162,0.0,2.65,288.0
20220303,32.8228,-82.2162,0.0,3.06,273.6
20220304,32.8228,-82.2162,0.0,3.78,62.8
20220627,61.5814,-154.6027,0.97,1.64,219.5
20220628,61.5814,-154.6027,0.57,1.88,348.4
20220629,61.5814,-154.6027,1.26,1.46,255.2
20220702,63.6031,-153.1111,0.45,1.4,267.5
20220703,63.6031,-153.1111,2.55,1.2,305.9
20220704,63.6031,-153.1111,5.58,1.09,296.7
20220629,61.0793,-156.2204,0.48,1.39,297.3
20220630,61.0793,-156.2204,0.04,2.89,155.5
20220701,61.0793,-156.2204,1.11,2.83,143.4
20220614,35.3717,-111.6271,0.0,4.39,246.6
20220615,35.3717,-111.6271,0.0,2.48,259.6
20220616,35.3717,-111.6271,0.0,4.29,211.3
20220723,37.5119,-119.8909,0.0,1.88,269.1
20220724,37.5119,-119.8909,0.0,2.04,263.8
20220725,37.5119,-119.8909,0.02,1.98,247.6
20220318,32.0304,-98.8852,0.0,7.34,329.3
20220319,32.0304,-98.8852,0.0,3.28,182.3
20220320,32.0304,-98.8852,0.0,7.48,167.1
20220530,33.1073,-107.8411,0.0,5.13,263.7
20220531,33.1073,-107.8411,0.0,3.44,256.4
20220601,33.1073,-107.8411,0.0,3.01,272.8
20220609,61.5385,-155.8118,0.29,2.47,7.5
20220610,61.5385,-155.8118,0.05,2.2,359.5
20220611,61.5385,-155.8118,0.96,1.57,194.7
20220502,35.6523,-105.4268,0.01,6.57,281.9
20220503,35.6523,-105.4268,0.03,5.24,213.7
20220504,35.6523,-105.4268,0.05,6.12,291.9
20220723,37.5346,-119.9149,0.0,1.88,269.1
20220724,37.5346,-119.9149,0.0,2.04,263.8
20220725,37.5346,-119.9149,0.02,1.98,247.6
20220320,32.3909,-98.0004,0.0,7.2,168.7
20220321,32.3909,-98.0004,12.25,6.68,172.2
20220322,32.3909,-98.0004,0.01,8.42,310.8
20220414,34.4139,-97.1972,0.0,4.08,143.3
20220415,34.4139,-97.1972,0.0,6.62,185.6
20220416,34.4139,-97.1972,0.0,5.58,29.6
20220614,32.9621,-107.8228,0.33,4.29,269.3
20220615,32.9621,-107.8228,0.0,2.93,258.4
20220616,32.9621,-107.8228,0.02,2.91,138.1
20220527,33.9821,-114.4859,0.0,4.77,186.1
20220528,33.9821,-114.4859,0.0,5.54,225.4
20220529,33.9821,-114.4859,0.0,4.61,271.7
20220706,64.4061,-145.4664,0.21,0.92,189.9
20220707,64.4061,-145.4664,3.18,1.39,232.0
20220708,64.4061,-145.4664,0.54,1.15,149.4
20220228,33.1694,-82.7862,0.05,3.41,42.6
20220301,33.1694,-82.7862,0.0,2.07,3.0
20220302,33.1694,-82.7862,0.0,2.65,288.0
20220528,34.0515,-114.4539,0.0,5.54,225.4
20220529,34.0515,-114.4539,0.0,4.61,271.7
20220530,34.0515,-114.4539,0.0,3.18,304.6
20220520,33.3172,-107.8959,0.04,8.65,249.8
20220521,33.3172,-107.8959,0.0,5.16,243.7
20220522,33.3172,-107.8959,0.0,4.4,189.5
20220705,64.381,-145.0345,0.58,0.61,288.8
20220706,64.381,-145.0345,0.64,0.95,151.5
20220707,64.381,-145.0345,2.89,1.36,224.8
20220329,33.4988,-102.7399,0.0,9.3,252.0
20220330,33.4988,-102.7399,1.71,5.9,333.9
20220331,33.4988,-102.7399,0.07,3.72,268.4
20220610,60.78,-157.3066,0.01,3.64,359.1
20220611,60.78,-157.3066,0.03,2.28,288.6
20220612,60.78,-157.3066,1.18,2.69,210.7
20220629,62.3827,-155.582,0.19,1.39,16.4
20220630,62.3827,-155.582,0.42,1.36,183.9
20220701,62.3827,-155.582,0.04,1.56,199.6
20220609,61.1759,-156.0985,0.33,2.81,356.2
20220610,61.1759,-156.0985,0.04,2.73,348.8
20220611,61.1759,-156.0985,0.3,1.88,214.4
20220630,64.2161,-154.9743,0.29,1.3,118.1
20220701,64.2161,-154.9743,0.05,1.53,194.9
20220702,64.2161,-154.9743,0.84,1.59,287.7
20220702,63.8195,-153.4471,0.22,1.02,253.7
20220703,63.8195,-153.4471,4.17,0.8,322.9
20220704,63.8195,-153.4471,4.73,0.66,298.1
20220126,19.4063,-155.2738,0.01,4.14,67.1
20220127,19.4063,-155.2738,0.04,2.92,104.3
20220128,19.4063,-155.2738,0.03,2.93,108.1
20220524,33.756,-107.5599,0.03,7.36,324.4
20220525,33.756,-107.5599,0.06,5.7,316.8
20220526,33.756,-107.5599,0.0,3.6,323.0
20220710,37.532,-119.5839,0.0,2.43,256.9
20220711,37.532,-119.5839,0.0,2.36,159.4
20220712,37.532,-119.5839,0.0,2.2,215.5
20220610,62.077,-155.4608,0.05,1.98,13.7
20220611,62.077,-155.4608,0.91,1.43,212.5
20220612,62.077,-155.4608,0.91,2.2,178.2
20220515,33.8083,-107.4844,0.0,3.69,136.0
20220516,33.8083,-107.4844,0.0,4.63,219.6
20220517,33.8083,-107.4844,0.0,4.93,277.0
20220122,36.3856,-121.8778,0.0,2.17,105.4
20220123,36.3856,-121.8778,0.0,1.91,347.7
20220124,36.3856,-121.8778,0.0,2.86,314.4
20220529,31.5309,-109.0071,0.0,8.73,241.2
20220530,31.5309,-109.0071,0.0,6.2,242.9
20220531,31.5309,-109.0071,0.0,4.32,239.2
20220423,35.7773,-105.4381,0.0,6.75,285.6
20220424,35.7773,-105.4381,0.09,2.96,254.2
20220425,35.7773,-105.4381,0.77,3.22,204.9
20220723,37.5251,-119.9,0.0,1.88,269.1
20220724,37.5251,-119.9,0.0,2.04,263.8
20220725,37.5251,-119.9,0.02,1.98,247.6
20220425,34.356,-112.4174,0.0,3.61,62.6
20220426,34.356,-112.4174,0.0,3.84,174.6
20220427,34.356,-112.4174,0.0,4.36,208.4
20220630,64.2204,-149.5597,0.46,1.62,158.4
20220701,64.2204,-149.5597,0.53,2.15,207.7
20220702,64.2204,-149.5597,1.3,1.41,271.0
20220429,35.7573,-106.4808,0.15,6.05,289.4
20220430,35.7573,-106.4808,0.05,3.21,283.7
20220501,35.7573,-106.4808,0.04,5.1,215.9
20220710,37.5326,-119.6172,0.0,2.43,256.9
20220711,37.5326,-119.6172,0.0,2.36,159.4
20220712,37.5326,-119.6172,0.0,2.2,215.5
20220423,35.933,-103.6914,0.0,8.92,274.6
20220424,35.933,-103.6914,0.01,4.98,108.3
20220425,35.933,-103.6914,0.15,5.25,124.7
20220511,35.5436,-105.4313,0.1,5.92,213.1
20220512,35.5436,-105.4313,0.11,6.44,283.0
20220513,35.5436,-105.4313,0.01,4.52,296.3
20220609,60.7278,-156.9618,0.16,4.45,6.7
20220610,60.7278,-156.9618,0.0,4.71,356.5
20220611,60.7278,-156.9618,0.09,3.14,218.2
20220216,37.3432,-118.3171,0.0,5.53,332.7
20220217,37.3432,-118.3171,0.0,1.98,342.9
20220218,37.3432,-118.3171,0.0,1.72,343.1
20220610,62.6713,-156.8275,0.14,2.25,0.3
20220611,62.6713,-156.8275,0.0,2.03,306.2
20220612,62.6713,-156.8275,1.33,1.76,196.6
20220130,31.3907,-90.8978,0.0,2.42,227.7
20220131,31.3907,-90.8978,0.28,1.58,177.2
20220201,31.3907,-90.8978,12.35,3.15,122.1
20220429,33.4211,-110.8655,0.0,3.57,273.8
20220430,33.4211,-110.8655,0.0,2.67,245.0
20220501,33.4211,-110.8655,0.0,5.4,234.6
20220516,33.2629,-107.8997,0.0,4.21,239.5
20220517,33.2629,-107.8997,0.0,4.63,263.6
20220518,33.2629,-107.8997,0.0,3.84,277.5
20220115,25.2422,-80.7513,0.0,2.27,148.1
20220116,25.2422,-80.7513,14.69,9.61,209.5
20220117,25.2422,-80.7513,0.06,7.49,297.9
20220613,35.3004,-111.5705,0.0,9.26,226.1
20220614,35.3004,-111.5705,0.0,4.39,246.6
20220615,35.3004,-111.5705,0.0,2.48,259.6
20220507,35.6166,-105.4403,0.0,6.91,276.0
20220508,35.6166,-105.4403,0.0,9.23,255.4
20220509,35.6166,-105.4403,0.0,9.08,260.9
20220414,37.9224,-95.8912,0.0,5.01,241.7
20220415,37.9224,-95.8912,0.05,5.51,110.6
20220416,37.9224,-95.8912,0.01,7.25,41.2
20220516,33.23,-107.8584,0.0,3.3,256.3
20220517,33.23,-107.8584,0.0,3.72,264.7
20220518,33.23,-107.8584,0.0,3.56,270.4
20220610,61.4892,-157.9851,0.04,3.57,359.2
20220611,61.4892,-157.9851,0.01,2.83,299.5
20220612,61.4892,-157.9851,3.1,2.3,220.3
20220615,35.9115,-105.5858,0.24,2.93,268.7
20220616,35.9115,-105.5858,2.89,3.11,164.3
20220617,35.9115,-105.5858,2.68,3.6,169.8
20220331,27.299,-97.9891,0.0,3.66,78.3
20220401,27.299,-97.9891,0.0,4.87,108.7
20220402,27.299,-97.9891,0.0,3.59,72.2
20220115,26.6905,-80.5669,0.07,2.14,180.4
20220116,26.6905,-80.5669,16.36,8.13,205.0
20220117,26.6905,-80.5669,0.02,5.51,291.8
20220722,45.2218,-106.6153,0.0,3.89,317.4
20220723,45.2218,-106.6153,0.01,3.76,33.1
20220724,45.2218,-106.6153,5.8,4.97,116.0
20220318,32.1638,-99.061,0.0,7.34,329.3
20220319,32.1638,-99.061,0.0,3.28,182.3
20220320,32.1638,-99.061,0.0,7.48,167.1
20220701,64.4833,-152.0818,0.01,1.66,221.8
20220702,64.4833,-152.0818,0.26,1.33,249.9
20220703,64.4833,-152.0818,2.13,1.14,288.3
20220708,42.69,-111.5964,0.0,3.4,177.8
20220709,42.69,-111.5964,0.0,3.63,206.5
20220710,42.69,-111.5964,0.0,2.52,291.2
20220609,62.3585,-155.3856,0.02,2.64,22.9
20220610,62.3585,-155.3856,0.16,1.7,13.0
20220611,62.3585,-155.3856,0.52,1.28,260.1
20220315,34.1859,-97.9859,0.0,4.64,336.6
20220316,34.1859,-97.9859,0.0,5.74,185.1
20220317,34.1859,-97.9859,0.68,7.99,204.1
20220318,19.4095,-155.2904,0.14,5.49,71.3
20220319,19.4095,-155.2904,2.47,5.32,87.3
20220320,19.4095,-155.2904,1.72,4.48,103.9
20220411,34.4697,-81.4876,0.0,1.98,229.6
20220412,34.4697,-81.4876,0.0,1.92,212.6
20220413,34.4697,-81.4876,0.03,2.26,189.1
20220607,63.628,-153.5446,0.0,2.28,22.2
20220608,63.628,-153.5446,0.02,2.7,36.8
20220609,63.628,-153.5446,0.0,2.76,26.3
20220215,34.8452,-94.3428,0.0,3.83,179.6
20220216,34.8452,-94.3428,1.93,4.51,177.8
20220217,34.8452,-94.3428,15.05,4.34,298.4
20220706,64.4046,-145.4761,0.21,0.92,189.9
20220707,64.4046,-145.4761,3.18,1.39,232.0
20220708,64.4046,-145.4761,0.54,1.15,149.4
20220225,19.412,-155.2884,3.04,4.58,76.1
20220226,19.412,-155.2884,1.3,4.17,91.2
20220227,19.412,-155.2884,0.36,3.11,111.8
20220701,64.2377,-149.5424,0.53,2.15,207.7
20220702,64.2377,-149.5424,1.3,1.41,271.0
20220703,64.2377,-149.5424,1.79,1.23,221.3
20220619,37.5108,-112.3405,0.0,5.64,231.0
20220620,37.5108,-112.3405,0.0,2.77,300.7
20220621,37.5108,-112.3405,0.0,4.03,120.0
20220513,35.5595,-105.47,0.01,4.52,296.3
20220514,35.5595,-105.47,0.03,4.33,305.3
20220515,35.5595,-105.47,0.04,3.75,312.7
20220724,37.5882,-119.8898,0.0,2.04,263.8
20220725,37.5882,-119.8898,0.02,1.98,247.6
20220726,37.5882,-119.8898,0.1,1.88,269.0
20220610,61.5214,-158.0916,0.04,3.57,359.2
20220611,61.5214,-158.0916,0.01,2.83,299.5
20220612,61.5214,-158.0916,3.1,2.3,220.3
20220712,63.065,-156.9553,0.85,1.65,358.2
20220713,63.065,-156.9553,0.12,1.44,323.5
20220714,63.065,-156.9553,3.49,1.02,272.3
20220609,61.1666,-156.1049,0.33,2.81,356.2
20220610,61.1666,-156.1049,0.04,2.73,348.8
20220611,61.1666,-156.1049,0.3,1.88,214.4
20220711,66.2758,-154.5439,0.09,5.62,291.7
20220712,66.2758,-154.5439,0.16,4.72,271.2
20220713,66.2758,-154.5439,0.01,3.34,340.6
20220610,63.2287,-154.7989,0.17,1.56,6.8
20220611,63.2287,-154.7989,0.5,1.35,279.1
20220612,63.2287,-154.7989,1.02,1.14,200.2
20220711,40.4408,-112.3198,0.0,3.28,346.7
20220712,40.4408,-112.3198,0.15,2.7,209.0
20220713,40.4408,-112.3198,0.04,5.54,176.5
20220716,36.0692,-98.4609,0.0,5.68,192.7
20220717,36.0692,-98.4609,0.02,4.32,27.5
20220718,36.0692,-98.4609,0.0,3.72,78.9
20220630,65.1164,-148.4024,0.0,1.12,52.9
20220701,65.1164,-148.4024,0.11,1.43,193.8
20220702,65.1164,-148.4024,1.51,0.76,184.6
20220515,33.2009,-108.0034,0.0,2.89,233.3
20220516,33.2009,-108.0034,0.0,3.3,256.3
20220517,33.2009,-108.0034,0.0,3.72,264.7
20220723,37.5326,-119.8514,0.0,1.88,269.1
20220724,37.5326,-119.8514,0.0,2.04,263.8
20220725,37.5326,-119.8514,0.02,1.98,247.6
20220317,31.0981,-101.3808,0.0,9.24,273.7
20220318,31.0981,-101.3808,0.0,5.35,343.8
20220319,31.0981,-101.3808,0.0,4.66,173.1
20220526,27.2265,-82.1969,2.35,4.88,153.7
20220527,27.2265,-82.1969,6.37,4.07,194.4
20220528,27.2265,-82.1969,8.36,2.99,280.2
20220707,64.2455,-149.3919,2.41,1.95,220.2
20220708,64.2455,-149.3919,0.7,1.94,175.0
20220709,64.2455,-149.3919,3.48,2.23,254.0
20220514,33.2102,-108.0708,0.25,2.81,7.0
20220515,33.2102,-108.0708,0.0,2.89,233.3
20220516,33.2102,-108.0708,0.0,3.3,256.3
20220511,36.9999,-120.0599,0.03,5.23,310.0
20220512,36.9999,-120.0599,0.0,4.01,306.0
20220513,36.9999,-120.0599,0.0,4.48,307.9
20220511,36.1161,-105.4096,0.18,4.77,205.7
20220512,36.1161,-105.4096,0.1,4.96,273.6
20220513,36.1161,-105.4096,0.12,3.5,287.8
20220723,37.5149,-119.8399,0.0,1.88,269.1
20220724,37.5149,-119.8399,0.0,2.04,263.8
20220725,37.5149,-119.8399,0.02,1.98,247.6
20220627,64.7919,-151.5272,0.82,1.91,290.8
20220628,64.7919,-151.5272,0.19,1.83,310.8
20220629,64.7919,-151.5272,0.0,1.65,333.9
20220511,35.865,-105.4362,0.18,4.77,205.7
20220512,35.865,-105.4362,0.1,4.96,273.6
20220513,35.865,-105.4362,0.12,3.5,287.8
20220608,61.583,-155.7796,0.32,2.16,14.9
20220609,61.583,-155.7796,0.29,2.47,7.5
20220610,61.583,-155.7796,0.05,2.2,359.5
20220507,35.6289,-105.4578,0.0,6.91,276.0
20220508,35.6289,-105.4578,0.0,9.23,255.4
20220509,35.6289,-105.4578,0.0,9.08,260.9
20220530,31.5178,-108.9551,0.0,6.2,242.9
20220531,31.5178,-108.9551,0.0,4.32,239.2
20220601,31.5178,-108.9551,0.0,3.42,272.6
20220614,35.8083,-91.168,0.0,2.81,200.2
20220615,35.8083,-91.168,0.1,2.75,201.0
20220616,35.8083,-91.168,0.46,1.88,222.8
20220704,64.1615,-149.6302,2.46,1.12,242.3
20220705,64.1615,-149.6302,3.31,1.59,308.5
20220706,64.1615,-149.6302,0.3,2.32,204.8
20220614,35.4006,-111.5314,0.0,4.51,255.6
20220615,35.4006,-111.5314,0.0,1.59,4.4
20220616,35.4006,-111.5314,0.0,3.88,220.8
20220714,37.5275,-119.5617,0.06,2.35,207.4
20220715,37.5275,-119.5617,0.38,2.58,215.6
20220716,37.5275,-119.5617,0.12,2.33,219.9
20220313,26.2534,-98.6678,0.0,4.71,135.9
20220314,26.2534,-98.6678,0.0,3.86,150.6
20220315,26.2534,-98.6678,0.0,4.11,336.4
20220423,35.848,-105.2803,0.0,7.64,282.3
20220424,35.848,-105.2803,0.25,3.26,179.7
20220425,35.848,-105.2803,1.43,3.43,183.3
20220502,35.6554,-105.4523,0.01,6.57,281.9
20220503,35.6554,-105.4523,0.03,5.24,213.7
20220504,35.6554,-105.4523,0.05,6.12,291.9
20220430,35.7552,-106.4464,0.05,3.21,283.7
20220501,35.7552,-106.4464,0.04,5.1,215.9
20220502,35.7552,-106.4464,0.23,4.17,275.9
20220502,35.623,-105.3027,0.0,5.96,278.7
20220503,35.623,-105.3027,0.02,5.52,188.9
20220504,35.623,-105.3027,0.04,6.25,284.6
20220510,35.6813,-106.5078,0.0,4.69,213.8
20220511,35.6813,-106.5078,0.03,5.36,201.5
20220512,35.6813,-106.5078,0.03,5.03,296.7
20220505,35.7043,-106.494,0.0,4.64,312.4
20220506,35.7043,-106.494,0.07,4.14,297.0
20220507,35.7043,-106.494,0.0,5.23,281.4
20220707,64.2481,-149.4136,2.41,1.95,220.2
20220708,64.2481,-149.4136,0.7,1.94,175.0
20220709,64.2481,-149.4136,3.48,2.23,254.0
20220610,62.6081,-156.7185,0.14,2.25,0.3
20220611,62.6081,-156.7185,0.0,2.03,306.2
20220612,62.6081,-156.7185,1.33,1.76,196.6
20220610,62.7108,-156.5806,0.14,2.25,0.3
20220611,62.7108,-156.5806,0.0,2.03,306.2
20220612,62.7108,-156.5806,1.33,1.76,196.6
20220630,64.2248,-154.9805,0.29,1.3,118.1
20220701,64.2248,-154.9805,0.05,1.53,194.9
20220702,64.2248,-154.9805,0.84,1.59,287.7
20220501,35.9067,-105.3844,0.2,4.93,210.5
20220502,35.9067,-105.3844,0.17,4.55,276.1
20220503,35.9067,-105.3844,0.35,4.34,222.8
20220328,37.3011,-99.1006,0.0,4.71,120.7
20220329,37.3011,-99.1006,2.14,7.99,229.3
20220330,37.3011,-99.1006,0.21,9.99,342.2
20220630,64.2298,-149.5651,0.46,1.62,158.4
20220701,64.2298,-149.5651,0.53,2.15,207.7
20220702,64.2298,-149.5651,1.3,1.41,271.0
20220502,35.7002,-105.4955,0.01,6.57,281.9
20220503,35.7002,-105.4955,0.03,5.24,213.7
20220504,35.7002,-105.4955,0.05,6.12,291.9
20220516,33.2716,-107.9887,0.0,4.21,239.5
20220517,33.2716,-107.9887,0.0,4.63,263.6
20220518,33.2716,-107.9887,0.0,3.84,277.5
20220701,63.5812,-153.1354,0.0,1.78,187.2
20220702,63.5812,-153.1354,0.45,1.4,267.5
20220703,63.5812,-153.1354,2.55,1.2,305.9
20220613,35.3739,-111.6144,0.0,9.26,226.1
20220614,35.3739,-111.6144,0.0,4.39,246.6
20220615,35.3739,-111.6144,0.0,2.48,259.6
20220516,35.6026,-105.5034,0.45,5.08,161.3
20220517,35.6026,-105.5034,0.0,4.43,272.5
20220518,35.6026,-105.5034,0.0,3.52,262.8
20220527,35.5798,-105.5368,0.0,3.99,243.9
20220528,35.5798,-105.5368,0.0,7.01,247.5
20220529,35.5798,-105.5368,0.0,8.3,254.5
20220615,35.3775,-111.3814,0.0,1.59,4.4
20220616,35.3775,-111.3814,0.0,3.88,220.8
20220617,35.3775,-111.3814,0.0,6.42,206.7
20220630,64.2613,-149.6454,0.05,0.88,60.6
20220701,64.2613,-149.6454,0.12,1.6,253.5
20220702,64.2613,-149.6454,0.58,1.25,258.0
20220313,19.405,-155.2798,0.03,4.25,73.6
20220314,19.405,-155.2798,0.02,4.14,86.6
20220315,19.405,-155.2798,2.26,4.18,104.4
20220520,33.1572,-107.8617,0.26,6.59,257.1
20220521,33.1572,-107.8617,0.0,4.33,256.2
20220522,33.1572,-107.8617,0.0,3.57,158.3
20220313,19.4014,-155.2788,0.03,4.25,73.6
20220314,19.4014,-155.2788,0.02,4.14,86.6
20220315,19.4014,-155.2788,2.26,4.18,104.4
20220708,64.6736,-145.9929,0.26,0.9,186.5
20220709,64.6736,-145.9929,2.49,1.05,124.6
20220710,64.6736,-145.9929,2.17,1.07,31.8
20220529,33.0745,-107.9032,0.0,6.44,257.9
20220530,33.0745,-107.9032,0.0,5.13,263.7
20220531,33.0745,-107.9032,0.0,3.44,256.4
20220511,36.1647,-105.2875,0.19,5.27,219.2
20220512,36.1647,-105.2875,0.06,5.37,268.9
20220513,36.1647,-105.2875,0.0,3.68,279.7
20220606,63.657,-153.5548,0.07,2.37,25.8
20220607,63.657,-153.5548,0.0,2.28,22.2
20220608,63.657,-153.5548,0.02,2.7,36.8
20220610,61.4855,-157.9774,0.04,3.57,359.2
20220611,61.4855,-157.9774,0.01,2.83,299.5
20220612,61.4855,-157.9774,3.1,2.3,220.3
20220708,64.6893,-145.8805,0.54,1.15,149.4
20220709,64.6893,-145.8805,3.05,1.42,120.0
20220710,64.6893,-145.8805,1.88,1.34,51.8
20220507,35.6234,-105.4827,0.0,6.91,276.0
20220508,35.6234,-105.4827,0.0,9.23,255.4
20220509,35.6234,-105.4827,0.0,9.08,260.9
20220320,32.3718,-98.0109,0.0,7.2,168.7
20220321,32.3718,-98.0109,12.25,6.68,172.2
20220322,32.3718,-98.0109,0.01,8.42,310.8
20220508,35.7832,-106.4217,0.0,6.79,247.1
20220509,35.7832,-106.4217,0.0,6.57,252.3
20220510,35.7832,-106.4217,0.0,4.15,218.1
20220613,35.3016,-111.6515,0.0,9.26,226.1
20220614,35.3016,-111.6515,0.0,4.39,246.6
20220615,35.3016,-111.6515,0.0,2.48,259.6
20220607,61.464,-154.9358,1.77,1.26,172.9
20220608,61.464,-154.9358,0.33,2.17,21.4
20220609,61.464,-154.9358,0.44,2.08,18.5
20220608,62.2165,-155.3913,0.03,2.39,32.7
20220609,62.2165,-155.3913,0.11,2.93,16.6
20220610,62.2165,-155.3913,0.05,1.98,13.7
20220706,64.4084,-145.4997,0.21,0.92,189.9
20220707,64.4084,-145.4997,3.18,1.39,232.0
20220708,64.4084,-145.4997,0.54,1.15,149.4
20220518,33.8661,-99.3224,0.01,3.59,201.3
20220519,33.8661,-99.3224,0.0,4.96,195.3
20220520,33.8661,-99.3224,0.0,6.98,300.6
20220502,35.7017,-106.4488,0.07,4.88,287.2
20220503,35.7017,-106.4488,0.0,4.8,232.4
20220504,35.7017,-106.4488,0.01,5.24,307.4
20220723,37.5364,-119.8259,0.0,1.88,269.1
20220724,37.5364,-119.8259,0.0,2.04,263.8
20220725,37.5364,-119.8259,0.02,1.98,247.6
20220724,37.5596,-119.892,0.0,2.04,263.8
20220725,37.5596,-119.892,0.02,1.98,247.6
20220726,37.5596,-119.892,0.1,1.88,269.0
20220615,35.9243,-105.5556,0.24,2.93,268.7
20220616,35.9243,-105.5556,2.89,3.11,164.3
20220617,35.9243,-105.5556,2.68,3.6,169.8
20220609,61.5185,-157.997,0.0,4.58,18.8
20220610,61.5185,-157.997,0.04,3.57,359.2
20220611,61.5185,-157.997,0.01,2.83,299.5
20220708,64.3595,-145.6013,0.54,1.15,149.4
20220709,64.3595,-145.6013,3.05,1.42,120.0
20220710,64.3595,-145.6013,1.88,1.34,51.8
20220517,30.6924,-100.2383,0.0,7.6,174.7
20220518,30.6924,-100.2383,0.0,6.32,182.5
20220519,30.6924,-100.2383,0.0,6.71,186.1
20220628,64.7744,-151.4497,0.19,1.83,310.8
20220629,64.7744,-151.4497,0.0,1.65,333.9
20220630,64.7744,-151.4497,0.07,0.9,109.2
20220501,35.9351,-105.4019,0.2,4.93,210.5
20220502,35.9351,-105.4019,0.17,4.55,276.1
20220503,35.9351,-105.4019,0.35,4.34,222.8
20220701,63.951,-153.2838,0.01,1.76,179.3
20220702,63.951,-153.2838,0.23,1.36,246.4
20220703,63.951,-153.2838,3.94,0.91,312.6
20220610,28.6796,-96.0986,0.0,4.99,177.6
20220611,28.6796,-96.0986,0.0,6.06,187.8
20220612,28.6796,-96.0986,0.0,7.22,183.8
