date,latitude,longitude,precipitation,wind_speed,wind_direction,Identifier
20220611,60.731,-157.2529,0.04,2.67,247.2,60.731_-157.2529_20220611
20220612,60.731,-157.2529,1.94,3.47,207.3,60.731_-157.2529_20220612
20220723,37.5435,-119.9129,0.0,1.88,269.1,37.5435_-119.9129_20220723
20220724,37.5435,-119.9129,0.0,2.04,263.8,37.5435_-119.9129_20220724
20220725,37.5435,-119.9129,0.02,1.98,247.6,37.5435_-119.9129_20220725
20220613,35.3352,-111.6209,0.0,9.26,226.1,35.3352_-111.6209_20220613
20220614,35.3352,-111.6209,0.0,4.39,246.6,35.3352_-111.6209_20220614
20220615,35.3352,-111.6209,0.0,2.48,259.6,35.3352_-111.6209_20220615
20220612,30.2,-95.2061,0.01,4.25,198.1,30.2_-95.2061_20220612
20220613,30.2,-95.2061,0.01,4.39,184.1,30.2_-95.2061_20220613
20220614,30.2,-95.2061,0.07,4.26,169.1,30.2_-95.2061_20220614
20220126,19.3994,-155.2873,0.01,4.14,67.1,19.3994_-155.2873_20220126
20220127,19.3994,-155.2873,0.04,2.92,104.3,19.3994_-155.2873_20220127
20220128,19.3994,-155.2873,0.03,2.93,108.1,19.3994_-155.2873_20220128
20220516,33.2142,-107.9091,0.0,3.3,256.3,33.2142_-107.9091_20220516
20220517,33.2142,-107.9091,0.0,3.72,264.7,33.2142_-107.9091_20220517
20220518,33.2142,-107.9091,0.0,3.56,270.4,33.2142_-107.9091_20220518
20220501,35.9049,-105.4097,0.2,4.93,210.5,35.9049_-105.4097_20220501
20220502,35.9049,-105.4097,0.17,4.55,276.1,35.9049_-105.4097_20220502
20220503,35.9049,-105.4097,0.35,4.34,222.8,35.9049_-105.4097_20220503
20220302,33.0307,-81.8976,0.0,3.03,280.7,33.0307_-81.8976_20220302
20220303,33.0307,-81.8976,0.01,3.6,269.1,33.0307_-81.8976_20220303
20220304,33.0307,-81.8976,0.01,4.06,66.2,33.0307_-81.8976_20220304
20220609,61.5278,-157.9875,0.0,4.58,18.8,61.5278_-157.9875_20220609
20220610,61.5278,-157.9875,0.04,3.57,359.2,61.5278_-157.9875_20220610
20220611,61.5278,-157.9875,0.01,2.83,299.5,61.5278_-157.9875_20220611
20220318,32.2299,-98.6888,0.0,7.34,329.3,32.2299_-98.6888_20220318
20220319,32.2299,-98.6888,0.0,3.28,182.3,32.2299_-98.6888_20220319
20220320,32.2299,-98.6888,0.0,7.48,167.1,32.2299_-98.6888_20220320
20220702,64.461,-152.0979,0.26,1.33,249.9,64.461_-152.0979_20220702
20220703,64.461,-152.0979,2.13,1.14,288.3,64.461_-152.0979_20220703
20220704,64.461,-152.0979,2.95,1.25,259.1,64.461_-152.0979_20220704
20220613,35.3476,-111.573,0.0,9.26,226.1,35.3476_-111.573_20220613
20220614,35.3476,-111.573,0.0,4.39,246.6,35.3476_-111.573_20220614
20220615,35.3476,-111.573,0.0,2.48,259.6,35.3476_-111.573_20220615
20220708,65.886,-142.2344,0.94,0.82,95.6,65.886_-142.2344_20220708
20220709,65.886,-142.2344,2.86,0.61,80.9,65.886_-142.2344_20220709
20220710,65.886,-142.2344,0.7,1.02,84.8,65.886_-142.2344_20220710
20220428,35.8949,-105.3777,0.0,3.57,260.2,35.8949_-105.3777_20220428
20220429,35.8949,-105.3777,0.02,6.65,286.5,35.8949_-105.3777_20220429
20220430,35.8949,-105.3777,0.11,3.3,276.5,35.8949_-105.3777_20220430
20220608,61.5223,-155.8899,0.32,2.16,14.9,61.5223_-155.8899_20220608
20220609,61.5223,-155.8899,0.29,2.47,7.5,61.5223_-155.8899_20220609
20220610,61.5223,-155.8899,0.05,2.2,359.5,61.5223_-155.8899_20220610
20220613,32.9737,-107.8391,0.03,4.88,276.7,32.9737_-107.8391_20220613
20220614,32.9737,-107.8391,0.33,4.29,269.3,32.9737_-107.8391_20220614
20220615,32.9737,-107.8391,0.0,2.93,258.4,32.9737_-107.8391_20220615
20220629,62.3998,-155.0907,0.16,1.42,22.0,62.3998_-155.0907_20220629
20220630,62.3998,-155.0907,0.58,1.3,196.0,62.3998_-155.0907_20220630
20220701,62.3998,-155.0907,0.08,1.38,212.8,62.3998_-155.0907_20220701
20220613,35.3402,-111.6107,0.0,9.26,226.1,35.3402_-111.6107_20220613
20220614,35.3402,-111.6107,0.0,4.39,246.6,35.3402_-111.6107_20220614
20220615,35.3402,-111.6107,0.0,2.48,259.6,35.3402_-111.6107_20220615
20220711,64.6575,-153.628,0.05,1.89,308.2,64.6575_-153.628_20220711
20220712,64.6575,-153.628,0.35,1.5,308.9,64.6575_-153.628_20220712
20220713,64.6575,-153.628,0.15,1.79,288.5,64.6575_-153.628_20220713
20220301,26.8064,-97.5613,0.0,2.97,76.7,26.8064_-97.5613_20220301
20220302,26.8064,-97.5613,0.0,2.92,89.3,26.8064_-97.5613_20220302
20220303,26.8064,-97.5613,0.0,3.05,104.3,26.8064_-97.5613_20220303
20220724,37.5788,-119.9121,0.0,2.04,263.8,37.5788_-119.9121_20220724
20220725,37.5788,-119.9121,0.02,1.98,247.6,37.5788_-119.9121_20220725
20220726,37.5788,-119.9121,0.1,1.88,269.0,37.5788_-119.9121_20220726
20220502,35.6538,-105.4395,0.01,6.57,281.9,35.6538_-105.4395_20220502
20220503,35.6538,-105.4395,0.03,5.24,213.7,35.6538_-105.4395_20220503
20220504,35.6538,-105.4395,0.05,6.12,291.9,35.6538_-105.4395_20220504
20220610,62.1022,-155.4318,0.05,1.98,13.7,62.1022_-155.4318_20220610
20220611,62.1022,-155.4318,0.91,1.43,212.5,62.1022_-155.4318_20220611
20220612,62.1022,-155.4318,0.91,2.2,178.2,62.1022_-155.4318_20220612
20220723,37.4998,-119.8705,0.0,1.88,269.1,37.4998_-119.8705_20220723
20220724,37.4998,-119.8705,0.0,2.04,263.8,37.4998_-119.8705_20220724
20220725,37.4998,-119.8705,0.02,1.98,247.6,37.4998_-119.8705_20220725
20220628,66.0075,-142.8665,4.31,1.33,294.2,66.0075_-142.8665_20220628
20220629,66.0075,-142.8665,0.0,1.56,258.1,66.0075_-142.8665_20220629
20220630,66.0075,-142.8665,0.0,1.09,195.4,66.0075_-142.8665_20220630
20220615,35.4006,-111.5154,0.0,1.59,4.4,35.4006_-111.5154_20220615
20220616,35.4006,-111.5154,0.0,3.88,220.8,35.4006_-111.5154_20220616
20220617,35.4006,-111.5154,0.0,6.42,206.7,35.4006_-111.5154_20220617
20220317,31.1115,-101.3683,0.0,9.24,273.7,31.1115_-101.3683_20220317
20220318,31.1115,-101.3683,0.0,5.35,343.8,31.1115_-101.3683_20220318
20220319,31.1115,-101.3683,0.0,4.66,173.1,31.1115_-101.3683_20220319
20220702,65.0271,-148.5638,0.81,0.86,231.7,65.0271_-148.5638_20220702
20220703,65.0271,-148.5638,1.14,0.72,114.5,65.0271_-148.5638_20220703
20220704,65.0271,-148.5638,1.09,0.83,251.7,65.0271_-148.5638_20220704
20220707,65.8847,-142.384,2.29,1.23,148.4,65.8847_-142.384_20220707
20220708,65.8847,-142.384,0.94,0.82,95.6,65.8847_-142.384_20220708
20220709,65.8847,-142.384,2.86,0.61,80.9,65.8847_-142.384_20220709
20220717,45.15,-114.6717,0.1,2.96,212.5,45.15_-114.6717_20220717
20220718,45.15,-114.6717,0.0,3.87,261.4,45.15_-114.6717_20220718
20220719,45.15,-114.6717,0.0,2.39,262.7,45.15_-114.6717_20220719
20220327,31.2509,-97.6321,0.0,6.3,198.6,31.2509_-97.6321_20220327
20220328,31.2509,-97.6321,0.0,7.37,184.0,31.2509_-97.6321_20220328
20220329,31.2509,-97.6321,3.05,9.54,178.7,31.2509_-97.6321_20220329
20220412,35.7386,-105.3816,0.11,10.92,255.2,35.7386_-105.3816_20220412
20220413,35.7386,-105.3816,0.0,7.68,290.3,35.7386_-105.3816_20220413
20220414,35.7386,-105.3816,0.0,5.16,269.0,35.7386_-105.3816_20220414
20220610,62.0865,-155.4655,0.05,1.98,13.7,62.0865_-155.4655_20220610
20220611,62.0865,-155.4655,0.91,1.43,212.5,62.0865_-155.4655_20220611
20220612,62.0865,-155.4655,0.91,2.2,178.2,62.0865_-155.4655_20220612
20220211,43.0475,-124.2407,0.02,3.04,51.4,43.0475_-124.2407_20220211
20220212,43.0475,-124.2407,0.05,2.29,145.0,43.0475_-124.2407_20220212
20220213,43.0475,-124.2407,0.19,3.1,195.6,43.0475_-124.2407_20220213
20220530,33.1112,-107.7749,0.0,5.67,250.9,33.1112_-107.7749_20220530
20220531,33.1112,-107.7749,0.0,4.36,245.5,33.1112_-107.7749_20220531
20220601,33.1112,-107.7749,0.0,3.57,256.0,33.1112_-107.7749_20220601
20220318,32.2335,-98.6492,0.0,7.34,329.3,32.2335_-98.6492_20220318
20220319,32.2335,-98.6492,0.0,3.28,182.3,32.2335_-98.6492_20220319
20220320,32.2335,-98.6492,0.0,7.48,167.1,32.2335_-98.6492_20220320
20220508,35.7968,-106.4045,0.0,6.79,247.1,35.7968_-106.4045_20220508
20220509,35.7968,-106.4045,0.0,6.57,252.3,35.7968_-106.4045_20220509
20220510,35.7968,-106.4045,0.0,4.15,218.1,35.7968_-106.4045_20220510
20220629,62.4697,-155.5268,0.19,1.39,16.4,62.4697_-155.5268_20220629
20220630,62.4697,-155.5268,0.42,1.36,183.9,62.4697_-155.5268_20220630
20220701,62.4697,-155.5268,0.04,1.56,199.6,62.4697_-155.5268_20220701
20220502,35.6495,-105.3218,0.01,6.57,281.9,35.6495_-105.3218_20220502
20220503,35.6495,-105.3218,0.03,5.24,213.7,35.6495_-105.3218_20220503
20220504,35.6495,-105.3218,0.05,6.12,291.9,35.6495_-105.3218_20220504
20220217,37.2353,-118.2999,0.0,1.51,22.2,37.2353_-118.2999_20220217
20220218,37.2353,-118.2999,0.0,1.85,14.2,37.2353_-118.2999_20220218
20220219,37.2353,-118.2999,0.0,1.08,270.2,37.2353_-118.2999_20220219
20220428,35.7403,-105.4466,0.0,5.03,265.6,35.7403_-105.4466_20220428
20220429,35.7403,-105.4466,0.0,8.81,291.8,35.7403_-105.4466_20220429
20220430,35.7403,-105.4466,0.11,4.21,277.3,35.7403_-105.4466_20220430
20220614,32.9769,-107.8253,0.33,4.29,269.3,32.9769_-107.8253_20220614
20220615,32.9769,-107.8253,0.0,2.93,258.4,32.9769_-107.8253_20220615
20220616,32.9769,-107.8253,0.02,2.91,138.1,32.9769_-107.8253_20220616
20220502,35.9528,-105.4262,0.17,4.55,276.1,35.9528_-105.4262_20220502
20220503,35.9528,-105.4262,0.35,4.34,222.8,35.9528_-105.4262_20220503
20220504,35.9528,-105.4262,0.03,4.4,281.8,35.9528_-105.4262_20220504
20220609,62.3439,-155.4333,0.02,2.64,22.9,62.3439_-155.4333_20220609
20220610,62.3439,-155.4333,0.16,1.7,13.0,62.3439_-155.4333_20220610
20220611,62.3439,-155.4333,0.52,1.28,260.1,62.3439_-155.4333_20220611
20220501,35.6566,-105.4707,0.05,6.23,215.0,35.6566_-105.4707_20220501
20220502,35.6566,-105.4707,0.01,6.57,281.9,35.6566_-105.4707_20220502
20220503,35.6566,-105.4707,0.03,5.24,213.7,35.6566_-105.4707_20220503
20220607,62.2499,-162.7847,0.05,4.34,50.0,62.2499_-162.7847_20220607
20220608,62.2499,-162.7847,0.0,4.3,43.7,62.2499_-162.7847_20220608
20220609,62.2499,-162.7847,0.11,3.58,47.1,62.2499_-162.7847_20220609
20220530,33.0597,-107.9554,0.0,5.13,263.7,33.0597_-107.9554_20220530
20220531,33.0597,-107.9554,0.0,3.44,256.4,33.0597_-107.9554_20220531
20220601,33.0597,-107.9554,0.0,3.01,272.8,33.0597_-107.9554_20220601
20220429,35.7599,-106.4757,0.15,6.05,289.4,35.7599_-106.4757_20220429
20220430,35.7599,-106.4757,0.05,3.21,283.7,35.7599_-106.4757_20220430
20220501,35.7599,-106.4757,0.04,5.1,215.9,35.7599_-106.4757_20220501
20220409,36.9253,-96.6188,0.0,5.78,186.5,36.9253_-96.6188_20220409
20220410,36.9253,-96.6188,0.13,6.32,212.4,36.9253_-96.6188_20220410
20220411,36.9253,-96.6188,2.93,5.65,56.2,36.9253_-96.6188_20220411
20220707,32.0194,-97.7202,0.0,4.51,175.1,32.0194_-97.7202_20220707
20220708,32.0194,-97.7202,0.0,4.07,185.7,32.0194_-97.7202_20220708
20220709,32.0194,-97.7202,0.15,2.64,199.2,32.0194_-97.7202_20220709
20220626,63.848,-152.7754,0.02,2.15,210.8,63.848_-152.7754_20220626
20220627,63.848,-152.7754,2.06,1.57,269.7,63.848_-152.7754_20220627
20220628,63.848,-152.7754,0.89,1.33,342.5,63.848_-152.7754_20220628
20220701,64.2937,-149.4651,0.12,1.6,253.5,64.2937_-149.4651_20220701
20220702,64.2937,-149.4651,0.58,1.25,258.0,64.2937_-149.4651_20220702
20220703,64.2937,-149.4651,0.43,1.04,260.5,64.2937_-149.4651_20220703
20220312,19.411,-155.2839,0.06,4.96,73.4,19.411_-155.2839_20220312
20220313,19.411,-155.2839,0.03,4.25,73.6,19.411_-155.2839_20220313
20220314,19.411,-155.2839,0.02,4.14,86.6,19.411_-155.2839_20220314
20220331,27.3097,-97.9637,0.0,3.66,78.3,27.3097_-97.9637_20220331
20220401,27.3097,-97.9637,0.0,4.87,108.7,27.3097_-97.9637_20220401
20220402,27.3097,-97.9637,0.0,3.59,72.2,27.3097_-97.9637_20220402
20220502,35.7432,-105.4149,0.01,6.57,281.9,35.7432_-105.4149_20220502
20220503,35.7432,-105.4149,0.03,5.24,213.7,35.7432_-105.4149_20220503
20220504,35.7432,-105.4149,0.05,6.12,291.9,35.7432_-105.4149_20220504
20220607,61.5613,-155.9479,2.06,0.98,213.6,61.5613_-155.9479_20220607
20220608,61.5613,-155.9479,0.16,2.09,19.0,61.5613_-155.9479_20220608
20220609,61.5613,-155.9479,0.22,2.72,3.3,61.5613_-155.9479_20220609
20220620,37.5124,-112.3345,0.0,2.77,300.7,37.5124_-112.3345_20220620
20220621,37.5124,-112.3345,0.0,4.03,120.0,37.5124_-112.3345_20220621
20220622,37.5124,-112.3345,0.4,1.83,5.2,37.5124_-112.3345_20220622
20220609,60.7238,-157.0058,0.16,4.45,6.7,60.7238_-157.0058_20220609
20220610,60.7238,-157.0058,0.0,4.71,356.5,60.7238_-157.0058_20220610
20220611,60.7238,-157.0058,0.09,3.14,218.2,60.7238_-157.0058_20220611
20220506,48.859,-95.6313,0.03,5.18,164.1,48.859_-95.6313_20220506
20220507,48.859,-95.6313,0.11,8.56,164.2,48.859_-95.6313_20220507
20220508,48.859,-95.6313,3.49,7.14,173.4,48.859_-95.6313_20220508
20220525,37.337,-119.8695,0.0,2.69,200.8,37.337_-119.8695_20220525
20220526,37.337,-119.8695,0.0,2.88,268.6,37.337_-119.8695_20220526
20220527,37.337,-119.8695,0.0,2.51,281.2,37.337_-119.8695_20220527
20220428,35.8965,-105.3668,0.0,3.57,260.2,35.8965_-105.3668_20220428
20220429,35.8965,-105.3668,0.02,6.65,286.5,35.8965_-105.3668_20220429
20220430,35.8965,-105.3668,0.11,3.3,276.5,35.8965_-105.3668_20220430
20220725,37.5453,-119.8126,0.02,1.98,247.6,37.5453_-119.8126_20220725
20220726,37.5453,-119.8126,0.1,1.88,269.0,37.5453_-119.8126_20220726
20220727,37.5453,-119.8126,0.0,2.27,295.0,37.5453_-119.8126_20220727
20220628,65.8092,-143.0287,4.31,1.33,294.2,65.8092_-143.0287_20220628
20220629,65.8092,-143.0287,0.0,1.56,258.1,65.8092_-143.0287_20220629
20220630,65.8092,-143.0287,0.0,1.09,195.4,65.8092_-143.0287_20220630
20220701,63.8954,-152.7661,0.0,1.72,203.0,63.8954_-152.7661_20220701
20220702,63.8954,-152.7661,0.21,1.55,251.5,63.8954_-152.7661_20220702
20220703,63.8954,-152.7661,3.36,1.03,303.9,63.8954_-152.7661_20220703
20220529,33.0624,-107.8739,0.0,6.44,257.9,33.0624_-107.8739_20220529
20220530,33.0624,-107.8739,0.0,5.13,263.7,33.0624_-107.8739_20220530
20220531,33.0624,-107.8739,0.0,3.44,256.4,33.0624_-107.8739_20220531
20220530,33.1074,-107.8485,0.0,5.13,263.7,33.1074_-107.8485_20220530
20220531,33.1074,-107.8485,0.0,3.44,256.4,33.1074_-107.8485_20220531
20220601,33.1074,-107.8485,0.0,3.01,272.8,33.1074_-107.8485_20220601
20220531,33.086,-107.7585,0.0,4.36,245.5,33.086_-107.7585_20220531
20220601,33.086,-107.7585,0.0,3.57,256.0,33.086_-107.7585_20220601
20220602,33.086,-107.7585,0.04,4.08,159.0,33.086_-107.7585_20220602
20220526,33.3654,-108.0113,0.0,2.96,277.1,33.3654_-108.0113_20220526
20220527,33.3654,-108.0113,0.0,4.4,256.3,33.3654_-108.0113_20220527
20220528,33.3654,-108.0113,0.0,6.37,241.6,33.3654_-108.0113_20220528
20220628,60.027,-155.7143,0.02,3.31,305.8,60.027_-155.7143_20220628
20220629,60.027,-155.7143,0.18,2.85,288.0,60.027_-155.7143_20220629
20220630,60.027,-155.7143,0.3,6.21,123.0,60.027_-155.7143_20220630
20220423,35.8358,-105.2915,0.0,7.64,282.3,35.8358_-105.2915_20220423
20220424,35.8358,-105.2915,0.25,3.26,179.7,35.8358_-105.2915_20220424
20220425,35.8358,-105.2915,1.43,3.43,183.3,35.8358_-105.2915_20220425
20220628,60.1296,-156.182,0.02,2.81,297.9,60.1296_-156.182_20220628
20220629,60.1296,-156.182,0.09,2.8,280.6,60.1296_-156.182_20220629
20220630,60.1296,-156.182,0.14,5.83,126.7,60.1296_-156.182_20220630
20220711,66.2926,-154.5619,0.09,5.62,291.7,66.2926_-154.5619_20220711
20220712,66.2926,-154.5619,0.16,4.72,271.2,66.2926_-154.5619_20220712
20220713,66.2926,-154.5619,0.01,3.34,340.6,66.2926_-154.5619_20220713
20220130,32.6636,-94.1456,0.0,2.71,226.8,32.6636_-94.1456_20220130
20220131,32.6636,-94.1456,0.53,2.29,175.6,32.6636_-94.1456_20220131
20220201,32.6636,-94.1456,2.12,2.35,129.9,32.6636_-94.1456_20220201
20220529,31.533,-108.9786,0.0,8.73,241.2,31.533_-108.9786_20220529
20220530,31.533,-108.9786,0.0,6.2,242.9,31.533_-108.9786_20220530
20220531,31.533,-108.9786,0.0,4.32,239.2,31.533_-108.9786_20220531
20220702,63.1881,-154.8076,0.93,0.91,314.3,63.1881_-154.8076_20220702
20220703,63.1881,-154.8076,1.23,0.82,297.4,63.1881_-154.8076_20220703
20220704,63.1881,-154.8076,17.44,1.0,312.3,63.1881_-154.8076_20220704
20220511,36.1294,-105.3173,0.18,4.77,205.7,36.1294_-105.3173_20220511
20220512,36.1294,-105.3173,0.1,4.96,273.6,36.1294_-105.3173_20220512
20220513,36.1294,-105.3173,0.12,3.5,287.8,36.1294_-105.3173_20220513
20220606,63.6597,-153.5714,0.07,2.37,25.8,63.6597_-153.5714_20220606
20220607,63.6597,-153.5714,0.0,2.28,22.2,63.6597_-153.5714_20220607
20220608,63.6597,-153.5714,0.02,2.7,36.8,63.6597_-153.5714_20220608
20220610,62.6151,-156.7689,0.14,2.25,0.3,62.6151_-156.7689_20220610
20220611,62.6151,-156.7689,0.0,2.03,306.2,62.6151_-156.7689_20220611
20220612,62.6151,-156.7689,1.33,1.76,196.6,62.6151_-156.7689_20220612
20220610,60.7625,-157.2881,0.01,3.64,359.1,60.7625_-157.2881_20220610
20220611,60.7625,-157.2881,0.03,2.28,288.6,60.7625_-157.2881_20220611
20220612,60.7625,-157.2881,1.18,2.69,210.7,60.7625_-157.2881_20220612
20220516,33.264,-107.9856,0.0,4.21,239.5,33.264_-107.9856_20220516
20220517,33.264,-107.9856,0.0,4.63,263.6,33.264_-107.9856_20220517
20220518,33.264,-107.9856,0.0,3.84,277.5,33.264_-107.9856_20220518
20220615,35.416,-111.5017,0.0,1.59,4.4,35.416_-111.5017_20220615
20220616,35.416,-111.5017,0.0,3.88,220.8,35.416_-111.5017_20220616
20220617,35.416,-111.5017,0.0,6.42,206.7,35.416_-111.5017_20220617
20220610,62.6393,-156.7274,0.14,2.25,0.3,62.6393_-156.7274_20220610
20220611,62.6393,-156.7274,0.0,2.03,306.2,62.6393_-156.7274_20220611
20220612,62.6393,-156.7274,1.33,1.76,196.6,62.6393_-156.7274_20220612
20220709,37.5159,-119.6194,0.0,2.19,231.5,37.5159_-119.6194_20220709
20220710,37.5159,-119.6194,0.0,2.43,256.9,37.5159_-119.6194_20220710
20220711,37.5159,-119.6194,0.0,2.36,159.4,37.5159_-119.6194_20220711
20220422,35.8557,-103.809,0.0,11.73,213.4,35.8557_-103.809_20220422
20220423,35.8557,-103.809,0.0,8.92,274.6,35.8557_-103.809_20220423
20220424,35.8557,-103.809,0.01,4.98,108.3,35.8557_-103.809_20220424
20220711,64.6965,-153.766,0.05,1.89,308.2,64.6965_-153.766_20220711
20220712,64.6965,-153.766,0.35,1.5,308.9,64.6965_-153.766_20220712
20220713,64.6965,-153.766,0.15,1.79,288.5,64.6965_-153.766_20220713
20220630,65.5731,-149.4732,0.0,1.15,235.3,65.5731_-149.4732_20220630
20220701,65.5731,-149.4732,0.09,1.81,187.9,65.5731_-149.4732_20220701
20220702,65.5731,-149.4732,0.8,0.97,346.5,65.5731_-149.4732_20220702
20220723,37.5565,-119.8749,0.0,1.88,269.1,37.5565_-119.8749_20220723
20220724,37.5565,-119.8749,0.0,2.04,263.8,37.5565_-119.8749_20220724
20220725,37.5565,-119.8749,0.02,1.98,247.6,37.5565_-119.8749_20220725
20220527,34.0189,-114.4664,0.0,4.77,186.1,34.0189_-114.4664_20220527
20220528,34.0189,-114.4664,0.0,5.54,225.4,34.0189_-114.4664_20220528
20220529,34.0189,-114.4664,0.0,4.61,271.7,34.0189_-114.4664_20220529
20220429,35.7743,-106.4871,0.15,6.05,289.4,35.7743_-106.4871_20220429
20220430,35.7743,-106.4871,0.05,3.21,283.7,35.7743_-106.4871_20220430
20220501,35.7743,-106.4871,0.04,5.1,215.9,35.7743_-106.4871_20220501
20220528,34.0254,-114.4499,0.0,5.54,225.4,34.0254_-114.4499_20220528
20220529,34.0254,-114.4499,0.0,4.61,271.7,34.0254_-114.4499_20220529
20220530,34.0254,-114.4499,0.0,3.18,304.6,34.0254_-114.4499_20220530
20220618,36.283,-88.4538,0.35,4.32,32.5,36.283_-88.4538_20220618
20220619,36.283,-88.4538,0.0,3.69,69.7,36.283_-88.4538_20220619
20220620,36.283,-88.4538,0.0,1.76,138.5,36.283_-88.4538_20220620
20220411,35.7389,-105.3923,0.0,7.58,244.5,35.7389_-105.3923_20220411
20220412,35.7389,-105.3923,0.11,10.92,255.2,35.7389_-105.3923_20220412
20220413,35.7389,-105.3923,0.0,7.68,290.3,35.7389_-105.3923_20220413
20220530,33.1338,-107.759,0.0,5.67,250.9,33.1338_-107.759_20220530
20220531,33.1338,-107.759,0.0,4.36,245.5,33.1338_-107.759_20220531
20220601,33.1338,-107.759,0.0,3.57,256.0,33.1338_-107.759_20220601
20220627,66.8382,-150.4498,0.37,3.25,243.2,66.8382_-150.4498_20220627
20220628,66.8382,-150.4498,1.45,3.13,261.9,66.8382_-150.4498_20220628
20220629,66.8382,-150.4498,0.0,2.34,267.9,66.8382_-150.4498_20220629
20220708,64.1909,-149.39,0.7,1.94,175.0,64.1909_-149.39_20220708
20220709,64.1909,-149.39,3.48,2.23,254.0,64.1909_-149.39_20220709
20220710,64.1909,-149.39,31.53,2.78,303.4,64.1909_-149.39_20220710
20220630,65.083,-148.3503,0.0,1.12,52.9,65.083_-148.3503_20220630
20220701,65.083,-148.3503,0.11,1.43,193.8,65.083_-148.3503_20220701
20220702,65.083,-148.3503,1.51,0.76,184.6,65.083_-148.3503_20220702
20220505,35.7065,-106.5376,0.0,4.64,312.4,35.7065_-106.5376_20220505
20220506,35.7065,-106.5376,0.07,4.14,297.0,35.7065_-106.5376_20220506
20220507,35.7065,-106.5376,0.0,5.23,281.4,35.7065_-106.5376_20220507
20220615,42.6845,-111.5956,0.0,2.28,216.9,42.6845_-111.5956_20220615
20220616,42.6845,-111.5956,0.0,3.52,146.9,42.6845_-111.5956_20220616
20220617,42.6845,-111.5956,0.22,4.91,179.9,42.6845_-111.5956_20220617
20220502,35.9198,-105.361,0.17,4.55,276.1,35.9198_-105.361_20220502
20220503,35.9198,-105.361,0.35,4.34,222.8,35.9198_-105.361_20220503
20220504,35.9198,-105.361,0.03,4.4,281.8,35.9198_-105.361_20220504
20220711,64.0804,-153.7556,0.01,2.06,319.0,64.0804_-153.7556_20220711
20220712,64.0804,-153.7556,0.17,1.6,330.7,64.0804_-153.7556_20220712
20220713,64.0804,-153.7556,0.24,1.72,301.6,64.0804_-153.7556_20220713
20220412,35.7536,-105.3371,0.32,8.25,248.9,35.7536_-105.3371_20220412
20220413,35.7536,-105.3371,0.0,6.13,285.5,35.7536_-105.3371_20220413
20220414,35.7536,-105.3371,0.0,4.06,263.7,35.7536_-105.3371_20220414
20220711,65.2236,-154.8248,0.01,3.28,316.1,65.2236_-154.8248_20220711
20220712,65.2236,-154.8248,1.21,2.28,305.4,65.2236_-154.8248_20220712
20220713,65.2236,-154.8248,0.02,2.89,305.8,65.2236_-154.8248_20220713
20220524,33.3758,-107.8676,0.31,6.52,315.5,33.3758_-107.8676_20220524
20220525,33.3758,-107.8676,0.02,4.78,314.9,33.3758_-107.8676_20220525
20220526,33.3758,-107.8676,0.0,2.96,277.1,33.3758_-107.8676_20220526
20220608,61.5144,-155.8608,0.32,2.16,14.9,61.5144_-155.8608_20220608
20220609,61.5144,-155.8608,0.29,2.47,7.5,61.5144_-155.8608_20220609
20220610,61.5144,-155.8608,0.05,2.2,359.5,61.5144_-155.8608_20220610
20220612,58.9596,-156.2905,0.17,4.74,211.6,58.9596_-156.2905_20220612
20220613,58.9596,-156.2905,6.59,2.1,189.2,58.9596_-156.2905_20220613
20220614,58.9596,-156.2905,1.65,2.87,70.5,58.9596_-156.2905_20220614
20220513,35.8928,-105.4939,0.12,3.5,287.8,35.8928_-105.4939_20220513
20220514,35.8928,-105.4939,0.09,3.09,296.2,35.8928_-105.4939_20220514
20220515,35.8928,-105.4939,0.14,2.64,309.4,35.8928_-105.4939_20220515
20220610,60.8048,-157.2358,0.01,3.64,359.1,60.8048_-157.2358_20220610
20220611,60.8048,-157.2358,0.03,2.28,288.6,60.8048_-157.2358_20220611
20220612,60.8048,-157.2358,1.18,2.69,210.7,60.8048_-157.2358_20220612
20220705,38.3408,-120.6208,0.0,2.59,261.1,38.3408_-120.6208_20220705
